f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.06895119011748933,0.0046851413894933224,0.22676492307692306,-0.0919839110217815,-0.16436726264226065,4.0892803517879255,93.75,2.793722135957797,6.227724047387031e-05,3.813132066912399e-05,1.9914689177340064e-07,0
0.06793209010482715,0.00449755781974533,0.22342707692307692,-0.0977001006669389,-0.2211614918017592,4.084375370621075,93.75,2.9489569884117253,5.415549388350416e-05,4.1367952121955834e-05,2.1861055234121302e-07,0
0.07062107854039065,0.004759373946487358,0.22697353846153845,-0.08842285084643597,-0.1814397113847493,3.97781290355444,93.75,2.918846589828566,5.8002070543019374e-05,4.128651557665242e-05,2.0158512949454077e-07,0
0.06645407279767346,0.004246787173778851,0.21883753846153844,-0.049792592584287476,-0.23925808337757676,4.080029169825417,93.75,2.8314004076911496,4.9367848915003895e-05,4.33151014505724e-05,1.9150395501786336e-07,0
0.06718809655547738,0.004376830624873826,0.2225926153846154,-0.052085607689329017,-0.1793034708366424,4.132576609277322,93.75,2.8383829055694534,5.44334950207497e-05,3.8998059953712406e-05,2.3224636128133518e-07,0
0.06617430941104177,0.0041142977060900955,0.21508246153846153,-0.12053434147054576,-0.09322046045301007,4.017205891099146,93.75,2.8963137433108015,4.6549775458932904e-05,3.918376915979795e-05,1.941117717614151e-07,0
0.06591422366105434,0.004233396354078794,0.21633415384615384,-0.12625164920389764,-0.11016253582658919,4.063335809917364,93.75,2.9408588025509257,5.1080793366932214e-05,3.932992054201229e-05,1.8780854014131372e-07,0
0.06606592031868143,0.004270971115442313,0.22113230769230768,-0.11559852728922637,-0.20080351833917562,4.149472623892317,93.75,2.8582411144061686,5.0355895584922454e-05,4.2455223338963804e-05,1.9017206325554466e-07,0
0.06880844266877455,0.0045577349528369785,0.2261390769230769,-0.014363835989971818,-0.18323495993594163,4.0924278226601025,93.75,2.8213125283181877,5.608068228220182e-05,4.285299037960563e-05,2.0780610683274923e-07,0
0.06684165225327722,0.004368315328171276,0.21633415384615384,-0.11091006172963125,-0.1881683839424809,3.9748673683615268,93.75,2.9330967266532917,5.071948523215824e-05,4.06058601864555e-05,2.1434387895183415e-07,0
0.06490862825809691,0.0040415390498852646,0.20861538461538462,-0.09543923438026258,-0.07676154866788945,4.018009643906981,93.75,2.864282417456499,4.801760520649791e-05,4.103119489539383e-05,2.0431034513697557e-07,0
0.06713022546594863,0.004225278411564463,0.22447015384615385,-0.07912078636893183,-0.10383516962224572,4.138631767587308,93.75,2.8548359585192524,5.2674675946543744e-05,3.785533162666894e-05,2.6186026524354706e-07,0
0.07090253674636682,0.004876701618550543,0.23093723076923076,-0.18887316859538483,-0.1869768542451308,4.0261830174236435,93.75,2.829138880570091,5.596102953916954e-05,4.806236199531158e-05,2.1810092024560274e-07,0
0.0692167211670159,0.004661126939242455,0.22718215384615387,-0.09548108950591105,-0.06784772936598495,4.072305849926032,93.75,2.9128749339100812,5.695010295583086e-05,3.638369286785087e-05,1.8158722241412037e-07,0
0.0684897178174636,0.004528915079933091,0.22008923076923076,0.0028711319449628014,-0.1757746448463204,4.014558883923242,93.75,2.824676817740685,5.8919401044487004e-05,3.785708293878698e-05,2.044948575609627e-07,0
0.06540689925280008,0.004167826686054268,0.2154996923076923,-0.04156471176867127,-0.12688033350422034,4.1206272444864585,93.75,2.954128888803612,5.24056414096984e-05,3.6776529060120856e-05,2.083721065247638e-07,0
0.06551718398067896,0.004078548857121948,0.21174461538461536,-0.007245345667738157,-0.0910122111425466,4.030416599121299,93.75,2.8654087217336057,5.026164911387132e-05,3.800785576842337e-05,1.8837782993418704e-07,0
0.06628636594494614,0.0042880088029331916,0.21132738461538458,-0.13658147619556704,-0.18126959829784325,3.9418656729895107,93.75,2.8901878487565766,5.227944090135901e-05,4.063168600292872e-05,1.833994194135856e-07,0
0.06461875646345654,0.00404773095309658,0.21111876923076925,-0.16168463178469406,-0.07184646126789837,4.074371223140662,93.75,2.879130331388603,4.8117330753187466e-05,4.011060814218166e-05,1.9133931521046688e-07,0
0.06764548364737719,0.004435176739279334,0.21320492307692307,-0.07608044442710327,-0.1857070159976047,3.9304880100573167,93.75,2.8654619769218295,5.303736543379978e-05,4.145717553091456e-05,2.133340658115088e-07,0
0.06559163777075183,0.00420936070504605,0.2154996923076923,-0.1282287129942743,-0.1064585561645232,4.0657325444899035,93.75,2.9809628686530862,5.2736766083906264e-05,3.641845386206218e-05,1.8668034986283326e-07,0
0.06926488339807314,0.004561383939265012,0.22447015384615385,-0.15401970531758913,-0.12462033400462816,3.9968941263477005,93.75,2.7925212806967217,5.342072863466464e-05,4.5023244214918334e-05,2.1523714997875954e-07,0
0.06991880972159903,0.004654677015746393,0.23615261538461538,-0.12086382224693848,-0.14574458483022398,4.17347399568582,93.75,2.8328394922577944,5.334253963683975e-05,4.437066588096905e-05,2.0842064016711733e-07,0
0.06801918112958161,0.004546322469155381,0.22300984615384614,-0.1897958502433834,-0.12039568695925494,4.0531248534682875,93.75,2.8061598044325526,5.7119087705117264e-05,3.870855541956478e-05,2.209146307755255e-07,0
0.06660607644873262,0.004348280811304147,0.22154953846153846,-0.042792113020504896,-0.2589625085106275,4.147795908618451,93.75,2.865232065333483,5.399423245208e-05,4.240982698229353e-05,1.9721509512942045e-07,0
0.06326740855748038,0.003784451680887815,0.2138307692307692,-0.07837458442527412,-0.2243359735226382,4.164549722181327,93.75,2.9427565679565713,4.461815644296802e-05,3.752114716809578e-05,2.223118769021148e-07,0
0.06965850913913574,0.0047538402967444,0.22718215384615387,-0.13564234599425795,-0.06332545557551426,4.0430717858542895,93.75,2.8124452047432094,5.8548586493833536e-05,4.349972755609113e-05,2.1118311733436974e-07,0
0.06534302058895651,0.004100417345620836,0.20673784615384616,-0.12267670362005179,-0.18648452201375537,3.9236212006012816,93.75,2.895856021544588,4.974555218149149e-05,3.740802123626738e-05,1.6275749285797528e-07,0
0.06728456909190762,0.0044206804897124335,0.22572184615384616,-0.1470243388644863,-0.1323439583771047,4.177881077481311,93.75,2.8737519041027184,5.4602694269019584e-05,3.7784289367948876e-05,1.7690295388497546e-07,0
0.06942587492382778,0.004486548365026673,0.2209236923076923,-0.11642715444001572,-0.18904588356774432,3.928203055078839,93.75,2.829099092273141,5.197360804359239e-05,3.8618184725147324e-05,1.9643419563161967e-07,0
0.06691364550478623,0.0042765992366591826,0.2238443076923077,-0.097391643643852,-0.21096359009123355,4.116508898721549,93.75,2.9981744477941845,4.798780851117405e-05,3.9670495675141535e-05,1.9719943973661817e-07,0
0.06794169285029557,0.004267898010322384,0.22342707692307692,-0.18882970390398945,-0.12267104255182346,4.036495809178608,93.75,2.9631018503527033,5.337839395437723e-05,3.6847144691678196e-05,1.98904485683259e-07,0
0.06827929985577301,0.004504022193719918,0.21612553846153845,-0.06855016892532895,-0.15487149018021817,3.936451383694229,93.75,2.8074980435317913,5.5651004973276165e-05,3.9175263999086816e-05,2.0497347165945968e-07,0
0.0667983043425459,0.004308296792919036,0.22008923076923076,-0.11731763161732722,-0.0527999195536565,4.1043635789906405,93.75,2.9294625495979862,5.189329081896604e-05,4.088881766508682e-05,1.9383734754550436e-07,0
0.06727337925235959,0.0044099082410233095,0.22467876923076924,-0.20096313354227835,-0.12924038698749246,4.139073278205614,93.75,2.8868503698138843,5.294647844528343e-05,4.1043460220948996e-05,2.0785164222054673e-07,0
0.06386004717282548,0.003975282898797984,0.20778092307692309,-0.22356138253843927,-0.13103613811574966,4.020474037519441,93.75,2.857639068929316,4.756842591563982e-05,3.697704415116179e-05,2.3599100036046727e-07,0
0.06554621471615793,0.004163229719881294,0.21007569230769232,-0.1375864096259467,-0.2513004796159914,3.9538870274226947,93.75,2.8190607730585584,5.217671643779004e-05,3.78221047219705e-05,1.9648197772654748e-07,0
0.06687769733169076,0.004256082467597627,0.22321846153846153,-0.07017245494429325,-0.08825311073641678,4.166375944662127,93.75,2.827212425357296,5.4770507918242024e-05,3.98123926108628e-05,2.0579723342239116e-07,0
0.06159497019614911,0.00374829460062508,0.20152246153846154,-0.21215754229486317,-0.10910610472758983,4.045245170068839,93.75,2.94740049457098,4.152815170726569e-05,3.710827315055995e-05,2.100649239037753e-07,0
0.07025334256050478,0.004716287712719246,0.23615261538461538,0.004310885218135496,-0.14879073181236793,4.170590959094429,93.75,2.845110752565932,6.047349513608586e-05,4.158933525666347e-05,1.98448574610923e-07,0
0.06873070457927768,0.004645627662104806,0.23218892307692307,-0.10503966722577207,-0.19166406437254652,4.206160607236467,93.75,2.8381598746070162,5.387988188810944e-05,4.24560566128944e-05,2.2573764215322043e-07,0
0.07074947893560996,0.004862655725148569,0.23093723076923076,-0.17279261211534003,-0.14199309927348133,4.0434959309661025,93.75,2.7465523858802054,5.9801636405401494e-05,4.300285778078076e-05,2.196760237931963e-07,0
0.0639840537487026,0.003974376195129987,0.21132738461538458,0.04151998113297495,-0.1672417347184077,4.134116322558015,93.75,2.9144069282669305,4.951617474082909e-05,3.9325904740673324e-05,2.120626629924109e-07,0
0.06790649200005076,0.004371909857348097,0.22968553846153844,-0.17433505914020042,-0.16855263264649514,4.186824054187131,93.75,2.837473489286249,4.732931713118461e-05,4.528158078380201e-05,2.220182888101376e-07,0
0.06622941581742915,0.004220161194369707,0.22300984615384614,-0.18083067024674548,-0.13290685211609776,4.182393634286261,93.75,2.9130546094359304,4.8407285540151276e-05,3.7611948462538986e-05,2.0756103621525517e-07,0
0.06895214874112691,0.00448887110553127,0.22280123076923075,0.06619275449867335,-0.2212594623457194,4.031198126470519,93.75,2.8866035819318094,5.025273592255555e-05,4.1784099130348385e-05,2.0735932935430737e-07,0
0.06571142629759287,0.004130096055715416,0.2075723076923077,-0.07658035181717526,-0.22682653454088067,3.8970201250430883,93.75,2.87348872326104,4.6568668556181883e-05,4.297616659718805e-05,1.7338131176704125e-07,0
0.06419975909001797,0.00384270451474286,0.214248,-0.046350318789873945,-0.15200737086779686,4.161200804604129,93.75,3.0038523333154976,4.739922930862393e-05,3.449472599219982e-05,2.106449509720649e-07,0
0.06892392887025374,0.0044422668227489075,0.22447015384615385,-0.21896874612264128,-0.0882112670994686,3.9931496891189866,93.75,2.8293370049302156,5.7286399247665236e-05,3.848298612149132e-05,2.467097609339009e-07,0
0.06425042048572056,0.004097970760864765,0.20339999999999997,-0.2078285019175823,-0.15280399086911428,3.950702496602339,93.75,2.8020157226419173,4.5714319723570654e-05,4.337271150455206e-05,1.9534206358390602e-07,0
0.06356776999454898,0.003931251430003639,0.21716861538461538,-0.12041739620961645,-0.2293992865539549,4.22213602437528,93.75,2.873132263511746,4.565086758572978e-05,3.912087883655204e-05,2.063950606383716e-07,0
0.06725053739037064,0.004394385524527037,0.21132738461538458,-0.13718234990221667,-0.222279254120961,3.893886179794935,93.75,2.848546552986162,4.901422072590219e-05,4.475594671405354e-05,1.8862501967468204e-07,0
0.06786644071950834,0.004482186357707307,0.21445661538461538,-0.15818613988210162,-0.09018543809309888,3.9150391359242165,93.75,2.8693135789766506,5.601840607662492e-05,3.881436448318787e-05,1.9083227171752045e-07,0
0.0624536628858476,0.0038013687751253565,0.19964492307692308,-0.21112811332441295,-0.0947848937241132,3.964591817282333,93.75,2.926321702132123,4.3615627166069954e-05,3.539401545406459e-05,2.310908730831505e-07,0
0.06956972259302924,0.004541906135520393,0.23677846153846152,-0.20783766574520302,-0.22989856440290715,4.152732560106105,93.75,2.7973419135043662,5.336578810616757e-05,4.682302449463557e-05,1.8225302320177817e-07,0
0.06272322931125623,0.0037852236096159613,0.20715507692307691,0.055387063012364735,-0.22406783787915907,4.123581083508308,93.75,2.9381090473557085,4.2372755562031425e-05,3.581805158681215e-05,1.9703917384299034e-07,0
0.06466414056831923,0.00403032752314275,0.20423446153846153,-0.14989233005286096,-0.19497202092710925,3.8879935509676966,93.75,2.8877431347860045,4.774711836891601e-05,3.867357170206206e-05,2.3486854187483605e-07,0
0.06483541764301481,0.0040673941275063494,0.2154996923076923,0.03546654306162145,-0.24311282573545037,4.1632561482863535,93.75,2.849119868711714,4.3956332553141794e-05,3.8856709393881394e-05,2.2114548197507906e-07,0
0.06524232132223441,0.00407199561199989,0.208824,-0.16655155148246203,-0.04311315973736234,3.9619040102341514,93.75,2.9310539443356296,4.988477107648592e-05,3.577967726402605e-05,2.0759956910050377e-07,0
0.06717089873889925,0.004263515562638996,0.21174461538461536,-0.1304127631247325,-0.21879785245495123,3.882344099527747,93.75,2.9146692051352625,4.937742425738523e-05,3.847950986489138e-05,1.8160123736438645e-07,0
0.06343457076884633,0.003876502601592154,0.21028430769230766,-0.13711084646287786,-0.02806883869351622,4.141498152168979,93.75,2.949743415671812,4.764568407494773e-05,3.725575529100143e-05,1.9812445180294917e-07,0
0.06686919134018168,0.004348714606353285,0.22467876923076924,-0.08767624441075839,-0.09614760739860038,4.231672056888228,93.75,2.8713712725099065,5.214884084046788e-05,3.881003071215714e-05,2.106031900735918e-07,0
0.06781860154634374,0.004471728727406511,0.22405292307692307,0.053539051859366804,-0.28878742008503216,4.10139904373389,93.75,2.8492404449640163,5.4466984287443356e-05,4.2562774387757474e-05,2.1356685241422885e-07,0
0.06690931410085127,0.004258735615118538,0.2275993846153846,-0.23790142916030543,-0.23168849225235505,4.165642997602968,93.75,2.8489294212558454,4.7960683486836506e-05,4.2564335710748976e-05,2.1258865667849554e-07,0
0.06512161116582309,0.004116155696251778,0.21842030769230766,0.013543803913868224,-0.29365273903434647,4.15966957777926,93.75,2.9349613446073928,4.828470506296904e-05,3.7322809415111534e-05,2.4090704174014275e-07,0
0.06531204694177394,0.004040267983574062,0.21967199999999998,-0.0020933487956442676,-0.09861123306659322,4.194516581707743,93.75,2.957373197602875,4.590919700265906e-05,3.8467568795112304e-05,2.1856201591172802e-07,0
0.06633890734948111,0.004164037121985134,0.22321846153846153,-0.2467581738584106,-0.10453887235540388,4.160474933144553,93.75,2.8811530788115425,4.6187190327213886e-05,4.2070259122665676e-05,2.1682752947120573e-07,0
0.06467807600820792,0.003924310626001374,0.20527753846153846,-0.20252576332647187,-0.19870199974978095,3.8989138801620697,93.75,2.8320440939674443,4.800932063939699e-05,3.874787314233006e-05,2.1677322065390537e-07,0
0.07208402918366791,0.00506780032361983,0.22405292307692307,-0.10914248045861408,-0.15953608202113978,3.8583142066216607,93.75,2.8637185398150606,5.7105760297326103e-05,4.813257636321565e-05,2.193990189885244e-07,0
0.065305495735646,0.004053919463821709,0.20444307692307692,-0.12047111516288789,-0.12417307934245295,3.864864550594697,93.75,2.903486387239961,4.7905021883552583e-05,3.726477660080048e-05,2.2717802780680875e-07,0
0.06371447082147258,0.003876008105358689,0.2154996923076923,-0.05985241497167104,-0.08186283407666485,4.225234940551615,93.75,2.9360281515597517,4.5070479028382344e-05,3.529583598320497e-05,2.295973929252901e-07,0
0.06181445819276078,0.0036778116800553796,0.19651569230769228,-0.2248327526601379,-0.1775745750272246,3.9054054499562416,93.75,2.856373948763882,4.165600715609327e-05,3.8707866714770856e-05,1.968164270835905e-07,0
0.06745257118787129,0.004444063876179169,0.21049292307692305,-0.15333195881530326,-0.09873736079267638,3.879129385272588,93.75,2.8456269004055295,5.367690278875073e-05,4.075350090685327e-05,2.0634369205674036e-07,0
0.06812601565741318,0.004524064240789291,0.21362215384615382,0.010627401438456197,-0.23839167064349262,3.8964652260134924,93.75,2.832788155605727,5.310315270564434e-05,4.362385316013199e-05,1.983543232364136e-07,0
0.06581167384699939,0.004253760723693498,0.2059033846153846,-0.08262647691607183,-0.2186488430788147,3.867085035887841,93.75,2.8116322853562243,4.997070841198402e-05,4.226185748247883e-05,1.7765566868621474e-07,0
0.06687521234543514,0.00426606010673197,0.208824,-0.15498403152851914,-0.04986729820128269,3.9055518827898883,93.75,2.862545564212366,5.012353433061946e-05,4.304562060492924e-05,1.8531804982572103e-07,0
0.06378470038909421,0.0038584361207954594,0.20047938461538461,0.03645791358796613,-0.21072741355028488,3.9027462543861215,93.75,2.9109734196502157,4.4270518080482236e-05,3.883725585354393e-05,1.810023861695578e-07,0
0.06326151226525713,0.0039134535740395346,0.2090326153846154,-0.2962318597572673,-0.15258809188722638,4.0492030278524025,93.75,2.908668529049151,5.043403891539039e-05,3.488148484217779e-05,2.2849566881446267e-07,0
0.06410685204007288,0.0037711989786634098,0.19964492307692308,-0.11646818927311298,-0.04020881617793942,3.902202062892352,93.75,2.9052987604447367,4.477831940114071e-05,3.280887639413809e-05,1.9919362556249705e-07,0
0.06645457899561107,0.004184325097942535,0.21967199999999998,0.08692561526691733,-0.22700912135456575,4.131269996319413,93.75,2.93951574048597,4.903082073535179e-05,3.790587927129895e-05,2.1328149252526496e-07,0
0.06519546308661812,0.004091941343633382,0.22488738461538463,-0.08514048661751694,-0.24581453044092813,4.252145257213904,93.75,2.8433254020507466,5.123895374811873e-05,3.534159782413546e-05,2.0443224786481935e-07,0
0.06622342979541843,0.004249775818638081,0.21237046153846154,0.1109386782569377,-0.10821183165864827,4.040574290057427,93.75,2.895519130553884,4.893385397910812e-05,4.1395256480793444e-05,2.0281611011358416e-07,0
0.07083558113328367,0.004839800683284785,0.2292683076923077,0.09043224503001612,-0.16173991050162728,4.054020429064626,93.75,2.756172409073077,5.8885714235913945e-05,4.4595570110379196e-05,2.1301749430826417e-07,0
0.06540249194296267,0.004054028470785262,0.20506892307692307,-0.03450355389052051,-0.2570506646088951,3.861252368108237,93.75,2.8549839902001106,4.578790166640352e-05,3.9996159151730634e-05,2.1901605373396957e-07,0
0.06357142988307628,0.003839611329640463,0.21612553846153845,-0.2524765416099015,-0.10743617583425513,4.194040985640027,93.75,2.892370063466103,4.387076722623366e-05,3.969533212655488e-05,1.8019374698070257e-07,0
0.06489125613460195,0.004057234218646314,0.2021483076923077,-0.2011000501831668,-0.07981962294289377,3.8831816245747937,93.75,2.8567996797577284,4.3162312892879633e-05,4.0527524531236113e-05,2.11515137495288e-07,0
0.06394379000767816,0.003944349066464047,0.2138307692307692,0.09325120547201227,-0.15501884255011447,4.187503294244837,93.75,2.848177676252431,4.604811638165439e-05,3.813097988811392e-05,1.9079789214732133e-07,0
0.0692065593305462,0.004710599225662154,0.22676492307692306,0.12136980043666767,-0.15062024261198764,4.115322722321325,93.75,2.8209033957929686,6.047460019944705e-05,4.287766292277323e-05,1.9030582191090569e-07,0
0.06944910805413408,0.004480266914999168,0.22342707692307692,0.1355149844556398,-0.18656340665900722,4.014406728420506,93.75,2.9072140009040015,5.550635235441596e-05,4.22059555883086e-05,2.3221124774979326e-07,0
0.07102996135043926,0.004885985655000855,0.2290596923076923,-0.29138592199377644,-0.2218347051072232,3.9432538725550237,93.75,2.8507096116009154,6.31911956091012e-05,3.972157750467691e-05,2.0322435670007732e-07,0
0.28680054420043116,0.08177445433352995,1.4338135384615383,4.446738889607349,-0.1803254588761986,7.330061938511532,656.25,2.906774001896583,0.0015339921189424773,0.0001794333526807284,2.4719294177051406e-07,1
0.29684970752753653,0.08763417620996462,1.4744935384615383,4.126534854118005,-0.23267835979180412,7.316662571625033,656.25,2.9404345289235625,0.0017579848343476589,0.0002088987480748123,2.4991193457964505e-07,1
0.2827516046497166,0.07951373352352502,1.3501587692307693,4.343812488591037,-0.09992669600945416,7.028820935651859,656.25,2.924137106263301,0.0015000889254505225,0.00013637817861214215,2.487425380893548e-07,1
0.275855766026804,0.07559722891156198,1.3731064615384616,4.408717570498108,-0.11928636671695624,7.386411608594971,656.25,2.934521537567495,0.001409821919092728,0.00018365956850109638,3.237370810525022e-07,1
0.28489981015575383,0.0807704207213269,1.4179587692307691,4.070340562587859,0.030540263458211068,7.3562351551996406,656.25,2.965221390234547,0.001531088025261542,0.00017173319277551675,2.5123485354025115e-07,1
0.2768887150548758,0.07627262846173882,1.4398633846153848,4.257216898414075,-0.17925721522947793,7.4989377905259635,656.25,2.9410241684233998,0.0015639300555330086,0.00018162373627645764,3.4416750451220897e-07,1
0.27373726100504037,0.07454032941240595,1.406484923076923,4.383822874304479,-0.06520472346155268,7.400257619271987,656.25,2.9688705133710074,0.0013804478805388722,0.0001847791731723552,3.2286708555115565e-07,1
0.28146800944336786,0.07878747113425164,1.4246344615384614,4.012621535123912,-0.27223910033292587,7.307918065328989,656.25,2.9113057014008414,0.0015232014170847422,0.00014814577844381041,2.2543832946989943e-07,1
0.27281609441446236,0.0741040232339805,1.3839544615384616,4.039347048034915,-0.018041633900670213,7.328531918529994,656.25,2.9490628232461846,0.0015541916270874485,0.00017686867944268666,2.9521917745688766e-07,1
0.27458012679420035,0.07493280970018576,1.3699772307692308,4.3915413611144345,0.06577401601277354,7.353155359168041,656.25,2.963627688660111,0.0015162625518369837,0.00019053836226555064,2.3127409478346787e-07,1
0.280140534181525,0.07807843029380046,1.3758184615384614,4.391720165394992,-0.20667272401940573,7.209831405081147,656.25,2.9575710616161004,0.0014483581647599835,0.00016052840822495065,2.7396583481148857e-07,1
0.2696184631656081,0.07235564117246351,1.3328436923076925,4.1852143545644305,-0.13988744957633117,7.216365866841325,656.25,2.9521424044265885,0.0013645280997244063,0.00018474677390756028,2.2654137493468905e-07,1
0.19791294505173535,0.03888050555143294,1.0095293333333333,4.3867490286617565,-0.08608153363102779,7.434040709512828,656.25,1.8854287152671971,0.0008099846671785772,3.9338669179190815e-06,5.634144117703662e-08,1
0.2762125328535163,0.07594464387345123,1.3222043076923076,4.386492413676997,0.11283286977763599,7.086137288734474,656.25,2.9413793863332365,0.001336752572222956,0.0001835964557224118,2.1250458638386566e-07,1
0.2689632660567753,0.07192293133489693,1.382076923076923,4.312789934563485,-0.22381638286387015,7.497586141817438,656.25,2.915444834325868,0.0013530632032064211,0.00017581080416094377,2.4228890384571266e-07,1
0.2860497013910593,0.0814297117456192,1.4703212307692308,4.423547335036821,0.12741856852565434,7.511403345973848,656.25,2.965702783391311,0.0014910958642981168,0.00018471891883597866,2.7335025184545096e-07,1
0.26361506094871306,0.06909600797750959,1.3455692307692309,4.339499346062319,0.011064278426182954,7.416206824657184,656.25,2.956103142238052,0.0012538836370798072,0.0001678202532828291,3.1468225009829586e-07,1
0.30025936908184725,0.08965019456889975,1.5664929230769231,4.031837311449572,-0.3091190934872614,7.598354503873307,656.25,2.881758577866379,0.0018152378599272396,0.00023373217980688076,2.2496182863544598e-07,1
0.28011438649958126,0.07808386969035082,1.406484923076923,4.138727100173904,0.0747061270499796,7.337727844789153,656.25,3.0017815927773435,0.0013357874240559594,0.00018469820253517885,2.297706946825223e-07,1
0.28336263138773,0.07979201486103452,1.4505027692307693,4.394199925311535,-0.32215995850145973,7.509137827235956,656.25,2.9163490919171373,0.0017085983240540188,0.0001658796224204107,2.904862241958132e-07,1
0.2707654026444231,0.07294515176461214,1.3543310769230767,4.05421989372117,-0.047134458043926936,7.245270786602106,656.25,2.9769999135101406,0.0014315800782476293,0.000182553452524893,3.14738371168622e-07,1
0.20406289498784727,0.04127715358672449,0.9961746666666667,3.9555914497828857,0.11810891168330627,7.134919405723986,656.25,1.9387377598297377,0.000875526299250528,4.209281944653312e-06,9.724283113689838e-08,1
0.28850665623759614,0.0827994023796941,1.4192104615384615,4.516120439647202,-0.3332668876370981,7.268643581899909,656.25,2.9361881671517094,0.0017342241455520569,0.00019917748161457066,2.3057391219748955e-07,1
0.279085135193106,0.0775715912433819,1.4035643076923077,4.327992531469345,0.13836360950832077,7.444154172368218,656.25,2.9956412087976845,0.0013152856203266544,0.00017248299601742227,2.795357706998571e-07,1
0.27390662192317144,0.07471003421110953,1.4192104615384615,3.9715503708635236,-0.01616387132345214,7.45226354930602,656.25,2.959332554650095,0.0014140124782013735,0.00018161047145825703,2.8609746868525895e-07,1
0.2782673786167485,0.07706620904056215,1.4212966153846154,4.022683080729641,0.05274414965790481,7.440291014757651,656.25,2.9844656457586174,0.001473793511852965,0.0001669423195625457,3.173946157841892e-07,1
0.2719019817829144,0.07357754504548744,1.3948024615384613,4.0189510646303646,-0.23196241066469617,7.37620815522688,656.25,2.95196579177565,0.0014101609377541,0.00019526171410131862,3.5601445332907074e-07,1
0.2730100124653664,0.07405644699498787,1.3726892307692307,3.9909476479417583,-0.04189961981969047,7.301065419565116,656.25,2.9798148792688326,0.001423708440542626,0.00018580368408783947,2.8699346823467184e-07,1
0.2728449107041116,0.07403188017418524,1.4413236923076924,3.984429150261466,-0.12264968446701494,7.609325055705076,656.25,2.9117775153042715,0.001419319873425838,0.0001778399537301665,2.6555697479035865e-07,1
0.2573914088351837,0.06588341444180354,1.3263766153846153,4.139063576244583,-0.12671549236216428,7.481000883954469,656.25,2.9508455663575353,0.0013448995011335616,0.00014791804638805773,2.298320436246697e-07,1
0.1783915745960366,0.03138924945367543,0.8930933333333333,4.112293383068659,0.0918899913025471,7.181148643713313,656.25,2.0334480443056253,0.0006405869467618246,3.989229184036591e-06,6.644382348563782e-08,1
0.18049122988710964,0.03213191747395751,0.9210546666666667,4.063635922162339,0.1589746558737819,7.226532055192476,656.25,1.9755511681774927,0.0007058167106436338,4.056291654240296e-06,7.908842415112638e-08,1
0.1897524049102124,0.035473106247274774,0.9602839999999999,4.071069858455202,0.2911978133575851,7.3211599653943145,656.25,1.9593442022211465,0.0007548268489936188,4.351132717229737e-06,8.35588817442663e-08,1
0.2762181347206104,0.07582487480638783,1.4131606153846152,4.362916818189547,-0.23148043612415542,7.5435771050547356,656.25,2.9766537907860333,0.0014430347453786472,0.00018175918766098794,2.5300111185836573e-07,1
0.27634593282109854,0.0757620543285748,1.447164923076923,3.920521597884364,-0.0585871429823163,7.499067174914524,656.25,2.9676094712066807,0.0014386152660484542,0.00021394704964665663,2.902691833875764e-07,1
